"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.313965820E-1,1.242473125E0,9.377771378E0,2.212164640E0,9.714937358E0
1.339527280E-1,1.201795220E0,9.375378609E0,2.255235434E0,9.717413373E0
1.365088730E-1,1.153938770E0,9.394520760E0,2.281556368E0,9.736225883E0
1.390650190E-1,1.101296663E0,9.418449402E0,2.293520451E0,9.756038106E0
1.416211650E-1,1.039083242E0,9.430413246E0,2.305484533E0,9.763587809E0
1.441773110E-1,9.912267923E-1,9.449555397E0,2.327019930E0,9.782210870E0
1.467334570E-1,9.672985673E-1,9.466305733E0,2.319841623E0,9.794298132E0
1.492896030E-1,9.361918569E-1,9.483055115E0,2.295913219E0,9.801836920E0
1.518457480E-1,8.835497499E-1,9.478269577E0,2.293520451E0,9.791756247E0
1.544018940E-1,8.620143533E-1,9.480662346E0,2.293520451E0,9.792153150E0
1.569580400E-1,8.018946648E-1,9.490233421E0,2.312663078E0,9.800815066E0
1.595141860E-1,7.588238716E-1,9.506983757E0,2.317448616E0,9.814740033E0
1.620703320E-1,7.468597889E-1,9.490233421E0,2.312663078E0,9.796465712E0
1.646264780E-1,7.085745931E-1,9.487840652E0,2.324627161E0,9.794135472E0
1.671826230E-1,6.655037999E-1,9.466305733E0,2.288734913E0,9.761769667E0
1.697387690E-1,6.224330068E-1,9.504590988E0,2.271985054E0,9.792169769E0
1.722949150E-1,5.697908998E-1,9.535696983E0,2.236092806E0,9.810927054E0
