"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.857720958E0,-9.086501496E-1,8.623251450E-1,-1.834648988E0
3.867656958E0,-7.366646799E-1,8.110099804E-1,-1.347891966E0
3.877592958E0,-5.401061404E-1,7.666606039E-1,-8.527076447E-1
3.887528958E0,-3.367733091E-1,7.963381469E-1,-6.896837640E-1
3.897464958E0,-1.342755333E-1,4.740858132E-1,-6.354179482E-1
3.907400958E0,-1.667351085E-1,3.763957965E-1,-6.006552279E-1
3.917336958E0,-5.192429826E-2,5.625044847E-1,-4.557012901E-1
3.927272958E0,-6.521399617E-2,6.026502979E-1,-1.610217941E-1
3.937208958E0,-2.641796882E-1,4.853188992E-1,3.087607607E-1
3.947144958E0,-9.791172112E-1,-1.654172046E0,-6.404054770E-1
3.957079958E0,-1.052183214E0,1.320286676E0,1.078679726E-1
3.967015958E0,-2.695256513E-1,-1.466645408E-1,1.108800488E0
3.976951958E0,5.647398021E-1,-1.015975354E0,1.613172247E0
3.986887958E0,6.734687772E-1,-8.040716743E-1,1.043248815E0
3.996823958E0,2.598228548E-1,-7.327999628E-1,6.680557904E-1
4.006759958E0,2.830190516E-1,-6.246498621E-1,1.390369357E0
4.016695958E0,9.723788799E-1,-1.006335050E0,2.594346143E0
4.026631958E0,9.503725914E-1,-9.202195966E-1,3.382104085E0
4.036567958E0,4.901461777E-1,-6.069842541E-1,3.699041300E0
4.046503958E0,-1.581517431E-1,-6.378797722E-1,2.082147301E0
4.056439958E0,-1.174175574E0,1.009269183E0,-3.153835511E0
4.066375958E0,-1.214540951E0,9.400089133E-1,-3.296718657E0
4.076311958E0,-7.469271281E-1,5.247408271E-2,-2.573243834E0
4.086247958E0,4.690010744E-1,-4.076456559E-1,-1.738199458E0
4.096182958E0,5.028693169E-1,-7.925433040E-2,-8.913735276E-1
4.106118958E0,1.720759553E-1,2.552292091E-1,-4.080052596E-1
4.116054958E0,-3.488937101E-1,2.081257939E-1,-1.453916019E-1
4.125990958E0,-2.283030733E-1,1.523492038E-2,1.959103757E-1
4.135926958E0,4.158779508E-1,-1.458506083E-1,4.821149173E-1
4.145862958E0,7.427551398E-1,-1.852216655E-1,6.272486570E-1
4.155798958E0,1.010185441E0,-2.555490518E-1,6.916072056E-1
4.165734958E0,1.011311323E0,-2.514314425E-1,6.251492143E-1
4.175670958E0,8.322093531E-1,-2.783262956E-1,4.688516781E-1
4.185606958E0,5.627228782E-1,-4.120117718E-1,3.192509580E-1
4.195542958E0,4.097933382E-1,-5.023085690E-1,1.081363598E-1
4.205478958E0,3.250858945E-1,-6.503308332E-1,-1.140908718E-1
4.215414958E0,-1.604031587E-1,-5.888093537E-1,-2.578797519E-2
4.225350958E0,-1.165561749E0,1.571463765E0,1.054176968E0
4.235285958E0,-1.653216903E0,3.389464853E0,2.270046699E0
4.245221958E0,-1.506233104E0,2.916905748E0,3.013848782E0
4.255157958E0,-7.790666413E-1,2.349424113E0,2.671286730E0
4.265093958E0,2.027116231E0,1.249067005E0,-1.933112884E-1
4.275029958E0,5.410730360E0,-8.775805306E-1,7.546439910E-1
4.284966458E0,3.950872400E0,-2.709061790E-1,1.835321125E-1
4.294902458E0,1.306937483E0,-1.275903386E-1,1.751790726E-1
4.304838458E0,1.495916569E-1,-6.779448938E-1,3.830627918E-2
4.314774458E0,-3.517545334E-1,-1.262921982E0,2.681441005E-1
4.324710458E0,-9.929177365E-1,-1.410089968E0,7.853418732E-1
4.334646458E0,-1.450895201E0,-1.110342983E0,9.129689030E-1
4.344582458E0,-1.467866452E0,-8.800772917E-1,1.210274164E0
4.354518458E0,-1.534636100E0,-2.820503873E-1,1.413807628E0
4.364454458E0,-1.639567747E0,-6.481638551E-3,1.319597290E0
4.374390458E0,-1.407550815E0,-2.926356018E-1,9.436143064E-1
4.384326458E0,-1.109763670E0,-7.484745938E-1,7.806840543E-1
4.394261458E0,-7.351609223E-1,-9.160107708E-1,7.288660292E-1
4.404197458E0,-9.867015615E-2,-4.922753316E-1,1.398375072E0
4.414133458E0,5.361262330E-1,-1.518042433E-1,4.905252600E-1
4.424069458E0,1.517178507E-1,2.647630942E-1,-1.696876747E0
4.434005458E0,-5.926234925E-1,4.071451342E-1,-2.363964969E0
4.443941458E0,-1.091466709E0,-4.271624923E-2,-2.120391600E0
4.453877458E0,-1.359782133E0,-6.012469661E-1,-1.720006724E0
4.463813458E0,-2.776045738E0,-8.270699430E-1,-1.788984865E0
4.473749458E0,-1.910511349E0,-1.121052158E0,-1.145749336E0
4.483685458E0,-4.009220157E-1,-1.124312566E0,-8.163978973E-1
4.493621458E0,3.384540182E-2,-4.515752023E-1,-9.380309464E-1
4.503557458E0,-4.693194553E-1,2.538913661E-1,-1.108704739E0
4.513493458E0,1.479011392E0,-1.289689951E0,-8.286884522E-1
4.523429458E0,2.302088856E0,-2.203088186E0,-7.660209185E-1
4.533365458E0,2.161264806E0,-2.642759042E0,-8.962582916E-1
4.543301458E0,2.269081908E0,-2.689177748E0,-8.873643842E-1
4.553237458E0,2.284207778E0,-1.864444352E0,-1.011001128E0
4.563172458E0,2.331361772E0,-9.705711401E-1,-1.060121832E0
4.573108458E0,2.270755966E0,-1.720297623E-1,-8.546442425E-1
4.583044458E0,1.574843748E0,7.968339908E-1,-5.110356845E-1
4.592980458E0,7.203401309E-1,1.306857376E0,-1.727811295E-1
4.602916458E0,2.739593391E-1,1.775056213E0,6.270539448E-2
4.612852458E0,1.075320500E-1,1.828797387E0,3.017151582E-1
4.622788458E0,2.680679770E-1,1.833575732E0,5.405708478E-1
4.632724458E0,4.894987813E-1,2.055847110E0,6.157620943E-1
4.642660458E0,6.182512540E-1,2.093355829E0,7.349821436E-1
4.652596458E0,5.330201921E-1,1.878763599E0,7.485453451E-1
4.662532458E0,3.448009515E-1,1.413381951E0,7.066020977E-1
4.672468458E0,2.033278063E-1,9.689578933E-1,6.666419336E-1
4.682404458E0,5.321806781E-3,5.729154521E-1,6.543775450E-1
4.692340458E0,-1.882634602E-1,2.045075369E-1,6.238375376E-1
4.702276458E0,-2.384544244E-1,-7.203418851E-2,5.462270057E-1
4.712212458E0,-3.964447296E-1,-2.242225939E-1,3.067314845E-1
4.722148458E0,-4.270820931E-1,-5.241145903E-1,1.893363512E-1
4.732084458E0,-4.228367221E-1,-8.910180169E-1,2.334150016E-2
4.742019458E0,-4.262752504E-1,-1.154871869E0,-2.033603863E-1
4.751955458E0,-3.616131583E-1,-1.229950118E0,-4.271700937E-1
4.761891458E0,-2.896006045E-1,-1.127581744E0,-6.417786956E-1
4.771827458E0,-1.883228825E-1,-1.072645984E0,-7.142965219E-1
4.781763458E0,-9.502602518E-3,-6.183284372E-1,-1.051956196E0
4.791699458E0,5.967995739E-1,3.345659852E-2,-1.471612033E0
4.801635458E0,1.125141409E0,5.842549574E-1,-1.770184897E0
4.811571458E0,1.191772770E0,1.479899876E0,-1.982503145E0
4.821507458E0,7.058713420E-1,2.155053309E0,-2.137456698E0
4.831443458E0,1.957324742E-1,2.153598522E0,-1.996242932E0
4.841379458E0,-1.075390667E-1,1.699600818E0,-1.647095160E0
4.851315458E0,-4.170620120E-1,1.422848593E0,-1.335197076E0
4.861251458E0,-6.554306285E-1,1.488745544E0,-1.031675128E0
4.871187458E0,-7.471212557E-1,1.519152820E0,-7.729715037E-1
4.881123458E0,-8.509295064E-1,1.344281310E0,-5.502399498E-1
4.891059458E0,-1.069451357E0,1.274074962E0,-3.131558204E-1
4.900995458E0,-1.125483325E0,1.218838654E0,-1.294865906E-1
4.910931458E0,-8.366152301E-1,1.001062616E0,6.347390134E-2
4.920867458E0,-5.764062399E-1,9.400919437E-1,2.468144810E-1
4.930803458E0,-5.339028293E-1,8.843375731E-1,3.823336440E-1
4.940739458E0,-7.051883872E-1,9.481371278E-1,8.678074944E-1
4.950675458E0,-1.002354850E0,9.345458597E-1,1.363902227E0
4.960610458E0,-1.118700993E0,7.349868214E-1,1.622140414E0
4.970546458E0,-9.550726564E-1,5.143877470E-1,1.897533746E0
4.980482458E0,-1.819109720E-1,4.738419843E-1,1.993258513E0
4.990418458E0,-1.308428523E-1,5.180679846E-1,1.615037216E0
5.000354458E0,-5.446274999E-1,6.703382510E-1,1.042708824E0
5.010290458E0,-1.093474351E0,7.864604455E-1,5.275287795E-1
5.020226458E0,-1.258393899E0,7.057460654E-1,2.077316916E-1
5.030162458E0,-1.043361081E0,6.110264343E-1,7.780012786E-2
5.040098458E0,-7.019863057E-1,6.719743019E-1,1.478801586E-1
5.050034458E0,-5.332938418E-1,6.724093348E-1,2.916462346E-1
5.059970458E0,-2.858753434E-1,4.629100299E-1,4.382119757E-1
5.069906458E0,4.847297922E-2,4.110370409E-1,5.029365234E-1
5.079842458E0,-1.784380183E-2,3.831423140E-1,5.391307883E-1
5.089778458E0,-2.802956378E-1,3.795720041E-1,6.005236655E-1
5.099714458E0,8.131181940E-2,5.013051867E-2,5.952453840E-1
5.109650458E0,6.819841504E-2,1.784646231E-1,6.186108577E-1
5.119586458E0,-1.444968317E-1,3.004504055E-1,5.841719270E-1
5.129522458E0,-1.837025589E-1,8.011504054E-2,4.107984746E-1
5.139458458E0,-3.568406609E-1,7.043789864E-2,2.694040293E-1
5.149394458E0,-5.609978034E-1,-9.180128574E-3,8.538221240E-2
5.159330458E0,-7.571486458E-1,-6.205649972E-3,-3.959266663E-2
5.169266458E0,-9.302785617E-1,2.443726838E-2,-1.284153716E-1
5.179202458E0,-1.024141722E0,9.105284214E-3,-2.499859925E-1
5.189138458E0,-1.012809379E0,-7.189151645E-3,-3.368089771E-1
5.199074458E0,-9.638031341E-1,-1.236001986E-1,-3.499079096E-1
5.209010458E0,-8.810989465E-1,-1.540811491E-1,-3.699077260E-1
5.218946458E0,-7.822153670E-1,-1.946386063E-1,-3.757912310E-1
5.228881458E0,-6.543741828E-1,-2.749559605E-1,-3.556299949E-1
5.238817458E0,-5.037768048E-1,-3.761373496E-1,-3.330433337E-1
5.248753458E0,-3.573037603E-1,-4.747564888E-1,-3.322902123E-1
5.258689458E0,-2.290003538E-1,-4.789109355E-1,-3.402985589E-1
5.268625458E0,-9.462154403E-2,-5.531115174E-1,-3.199760127E-1
5.278560625E0,-1.857927923E-1,-5.927854604E-1,-2.512302983E-1
5.288496625E0,-2.501169884E-1,-9.562121326E-1,-1.858782713E-1
5.298432625E0,1.506688164E0,-1.695346969E0,-9.936173558E-2
5.308368625E0,2.863020732E0,-1.864921485E0,-3.161437110E-1
5.318304625E0,3.973596434E0,-1.704589078E0,-1.061585391E0
5.328240625E0,3.651467476E0,-9.620657802E-2,-1.332471689E0
5.338176625E0,3.224628335E0,-1.792078042E-1,-1.618454329E0
5.348112625E0,2.344935936E0,-5.700795525E-1,-1.909107724E0
5.358048625E0,-3.738518192E-1,-1.215285301E-1,-1.437927393E0
5.367984625E0,-2.141292180E0,-1.093312383E-2,-1.313582844E0
5.377920625E0,-2.555442570E0,4.350404459E-1,-1.036968613E0
5.387856625E0,-2.176209705E0,1.735517925E-1,-7.403504723E-1
5.397792625E0,-2.043363450E0,-7.224316800E-1,-6.211526424E-1
5.407728625E0,-1.870657019E0,-1.445049301E0,-5.612286222E-1
5.417664625E0,-1.499448580E0,-1.337797918E0,-6.202182573E-1
5.427600625E0,-1.035733973E0,-4.336295128E-2,-5.227796710E-1
5.437536625E0,6.705265313E-2,4.623516208E-1,-3.132271929E-1
5.447472625E0,6.167340477E-1,5.401763070E-1,-2.656331599E-1
5.457408625E0,1.849399759E-1,1.059679198E-1,-4.497087711E-1
5.467344625E0,-4.352019753E-1,3.527362078E-1,-5.640480765E-1
5.477280625E0,-6.976039638E-1,2.616669935E-1,-6.050360350E-1
5.487216625E0,-6.889667492E-1,8.585425812E-1,-5.403546470E-1
5.497152625E0,-6.646266907E-1,1.047193639E0,-4.854458203E-1
5.507088625E0,-7.256479409E-1,5.551562887E-1,-3.697041699E-1
5.517024625E0,-6.823285514E-1,1.274435735E-1,-1.556499571E-1
5.526959625E0,-4.830494486E-1,5.736352444E-2,3.455699334E-1
5.536895625E0,-3.228570820E-1,5.829323173E-2,7.056033933E-1
5.546831625E0,-1.169225322E-1,1.013737625E-1,9.891494253E-1
5.556767625E0,1.785178328E-1,-3.683862805E-2,1.122595823E0
5.566703625E0,3.367551827E-1,-6.042723155E-1,9.821731853E-1
5.576639625E0,4.358239728E-1,-1.137662344E0,6.917377447E-1
5.586575625E0,2.879176296E-1,-1.398951023E0,4.690870285E-1
5.596511625E0,2.601578271E-1,-1.681880246E0,2.699975216E-1
5.606447625E0,4.669143493E-1,-2.049975336E0,-2.205101967E-2
5.616383625E0,8.842187284E-1,-2.650332355E0,-4.886138052E-1
5.626319625E0,9.566053578E-1,-3.537535064E0,-8.132213974E-1
5.636255625E0,1.603587198E-1,-4.350861127E0,-1.047583721E0
5.646191625E0,-5.652500448E-1,-4.128215527E0,-1.042223505E0
5.656127625E0,-8.886650974E-1,-3.204544904E0,-1.274853226E0
5.666063625E0,-6.734407836E-1,-1.900357951E0,-1.918843923E0
5.675999625E0,1.085404024E-1,6.814181399E-1,-2.437352203E0
5.685935625E0,8.755518392E-2,4.172634485E0,-2.499893437E0
5.695871625E0,-6.635478795E-2,9.297362909E0,-5.011060891E0
5.705807625E0,2.748342215E0,1.042822377E1,-6.617117368E0
5.715743625E0,1.746015577E0,1.814914927E0,-2.818673402E0
5.725679625E0,-8.861589076E-1,-2.316591997E0,-1.789288043E0
5.735615625E0,-2.286916793E0,-3.409436603E0,-1.568253351E0
5.745551625E0,-3.882033422E0,-2.801988664E0,1.827325058E0
5.755487625E0,-5.626341759E0,-4.693337810E-1,8.431609542E0
5.765423625E0,-4.166045550E0,-1.575803568E0,6.802343127E0
5.775359625E0,-1.916271879E0,-2.898598700E0,3.077212720E0
5.785295625E0,-1.224425230E0,-1.549337316E0,4.206457704E-1
5.795231625E0,-7.510886646E-1,6.920150489E-1,-8.755171944E-1
5.805167625E0,-7.312435801E-1,1.488847286E-1,8.434674360E-1
5.815103625E0,-1.110835538E0,-7.115640450E-1,6.342761332E-1
5.825039625E0,-1.496885161E0,-4.071381176E-1,2.488797176E-1
5.834975625E0,-1.570634630E0,-4.434089810E-1,-8.002499342E-2
5.844911625E0,-1.651075945E0,-2.457625669E-1,-3.407782133E-1
5.854847625E0,-1.749304490E0,2.794893068E-1,-8.664380765E-1
5.864783625E0,-1.874787638E0,5.846104681E-1,-1.223140012E0
5.874719625E0,-2.358993812E0,1.005292491E0,-9.764810671E-1
5.884655625E0,-2.661097080E0,1.336841313E0,-8.512743460E-1
5.894591625E0,-2.631992564E0,1.241213025E0,-9.020294935E-1
5.904527625E0,-2.435075297E0,1.110502612E0,-8.902134401E-1
5.914463625E0,-2.162906705E0,7.845267713E-1,-9.512246038E-1
5.924399625E0,-1.782535386E0,4.033046830E-1,-9.184623621E-1
5.934335625E0,-1.519060141E0,1.504003268E-1,-8.396332705E-1
5.944271625E0,-1.379194158E0,2.023955226E-1,-8.027696456E-1
5.954207625E0,-1.344415504E0,5.331251496E-1,-6.155931097E-1
5.964143625E0,-1.438405110E0,6.692056453E-1,-2.527361025E-1
5.974079625E0,-1.213066868E0,3.816565365E-1,-1.154725689E-1
5.984015625E0,-8.520439857E-1,2.836718202E-2,-2.871854120E-1
5.993950625E0,-6.189891726E-1,-2.617798448E-2,-3.882652058E-1
6.003886625E0,-5.907816195E-1,1.040196276E-1,-2.771127060E-2
6.013822625E0,-6.551881152E-1,2.368309450E-1,5.383473710E-1
6.023758625E0,-4.285778108E-1,1.967377567E-1,1.021564708E0
6.033694625E0,-2.918649387E-1,5.216827333E-2,1.381204723E0
6.043630625E0,-2.239559609E-1,1.111029446E-1,1.760263926E0
6.053566625E0,-8.711474240E-3,1.798609382E-1,2.003833203E0
6.063502625E0,7.259522885E-2,1.637337327E-2,2.064610916E0
6.073438625E0,1.074846876E-1,1.658972025E-2,2.717843138E0
6.083374625E0,9.115166008E-2,-1.964430571E-2,3.650231960E0
6.093310625E0,3.125895175E-1,-4.916134268E-1,3.673764079E0
6.103246625E0,3.663350773E-1,-6.862473553E-1,3.876643167E0
6.113182625E0,2.537340760E-1,-4.753704464E-1,3.865698348E0
6.123118625E0,1.583586797E-1,-3.110017061E-2,3.397097223E0
6.133054625E0,1.015760761E-1,1.066725093E-1,3.006025500E0
6.142990625E0,1.331969413E-1,2.936413229E-2,2.550703402E0
6.152926625E0,1.024660224E-1,3.143872440E-2,1.760624700E0
6.162862625E0,-4.386405766E-2,1.607984304E-2,6.422903270E-1
6.172798625E0,-3.956919006E-1,5.047959745E-2,-3.900092840E-1
6.182734625E0,-3.421504086E-1,1.655884695E-1,-1.311323479E0
6.192670625E0,-1.771992856E-1,1.468925822E-1,-2.244196305E0
6.202606625E0,-7.020985723E-2,-1.494448918E-1,-3.165641039E0
6.212542625E0,-1.982176870E-2,-3.294297910E-1,-3.784685760E0
6.222478625E0,-6.936844289E-3,-4.751505911E-1,-3.921276133E0
6.232414625E0,1.097522378E-2,-7.861230612E-1,-3.998596205E0
6.242350625E0,3.291543871E-1,-1.545905585E0,-3.889221112E0
6.252286625E0,6.866549063E-1,-2.301414379E0,-3.767925886E0
6.262222625E0,9.432085097E-1,-2.816219618E0,-3.618096247E0
6.272158625E0,1.300699966E0,-3.261117885E0,-3.372808182E0
6.282095833E0,1.695078582E0,-3.786466822E0,-3.161382804E0
6.292031833E0,2.107292375E0,-4.412218300E0,-2.992071705E0
6.301967833E0,2.381406336E0,-5.002191834E0,-2.645378010E0
6.311903833E0,2.318278042E0,-5.492965016E0,-1.346447996E0
6.321839833E0,2.360898981E0,-5.795580645E0,-3.601630488E-1
6.331775833E0,2.282864965E0,-5.745809146E0,-1.900985357E-1
6.341711833E0,1.768637432E0,-5.907524419E0,-7.468443900E-1
6.351647833E0,1.348535745E0,-6.146146367E0,-7.118552363E-1
6.361583833E0,1.881036704E0,-7.172355518E0,-2.880771417E0
6.371519833E0,1.843052022E0,-7.758585080E0,-3.743616087E0
6.381455833E0,2.045046718E0,-6.995937420E0,-3.291419910E0
6.391391833E0,9.544655693E-1,-5.517247918E0,-7.926900691E-1
6.401327833E0,-7.222999714E-1,-4.782670986E0,-1.159376856E0
6.411263833E0,-1.380970834E0,-3.501807992E0,-1.797206050E-1
6.421199833E0,-1.733300368E0,1.254767455E0,9.948110649E-1
6.431135833E0,4.127222085E-1,9.003148559E0,-6.685180128E-2
6.441071833E0,2.591943814E0,1.624569698E1,4.454539862E0
6.451007833E0,1.118412287E0,1.112183219E1,1.663438596E1
6.460943833E0,7.168363331E-1,6.428189737E0,1.775151990E1
6.470879833E0,1.753588453E0,5.971447350E0,1.219033600E1
6.480815833E0,2.557815955E0,4.827846574E0,7.993370669E0
6.490751833E0,1.666065575E0,3.466272123E0,4.782263727E0
6.500687833E0,-1.637028155E-1,3.759815798E0,3.193791289E0
6.510623833E0,-1.541229567E0,4.939662879E0,3.231600848E0
6.520559833E0,-1.998758697E0,5.827625141E0,2.935898089E0
6.530495833E0,-1.430997565E0,5.859029952E0,2.780640188E0
6.540431833E0,-2.707757860E-1,4.885044038E0,2.827728108E0
6.550367833E0,4.834853585E-1,3.394434986E0,2.606493441E0
6.560303833E0,6.803078999E-1,1.708583896E0,2.047754855E0
6.570239833E0,8.100972301E-1,4.461139029E-1,1.490342419E0
6.580175833E0,8.707312484E-1,-2.588047814E-1,9.513682991E-1
6.590111833E0,8.679992831E-1,-9.092911506E-1,3.563147038E-1
6.600047833E0,8.385727318E-1,-1.344273124E0,-2.322420502E-1
6.609983833E0,6.774743392E-1,-1.901984646E0,-6.113237652E-1
6.619919833E0,5.826510662E-1,-1.789697641E0,2.686438912E-1
6.629855833E0,7.093719238E-1,-9.398030913E-1,3.618680969E-1
6.639791833E0,8.833043700E-1,-3.945239192E-1,-2.581428766E-1
6.649727833E0,7.763058785E-1,-4.710990554E-1,-6.602506346E-1
6.659663833E0,5.519194163E-1,-3.212103599E-1,-7.793613410E-1
6.669598833E0,3.915409622E-1,-2.986570644E-1,-8.050089830E-1
6.679534833E0,3.067672987E-1,-5.235614437E-1,-7.177726185E-1
6.689470833E0,1.062924403E-1,-7.089368910E-1,-6.684624642E-1
6.699407833E0,2.408691783E-1,-1.519451612E-1,-5.618560284E-1
6.709342833E0,4.963967416E-1,5.584845239E-1,-5.971235096E-1
6.719278833E0,6.298097375E-1,4.859843123E-1,-1.152538538E0
6.729214833E0,8.120934695E-1,-5.350903988E-2,-1.153980169E0
6.739150833E0,9.221642344E-1,-2.551847702E-1,-8.743780106E-1
6.749086833E0,1.114142796E0,-3.435069627E-1,-7.501580071E-1
6.759022833E0,1.367149771E0,-1.197749501E-1,-5.421403867E-1
6.768958833E0,1.722928431E0,3.238866305E-1,-2.890986210E-1
6.778894833E0,2.088756116E0,8.011398804E-1,-3.013497072E-1
6.788830833E0,2.415230578E0,1.135336322E0,-4.052827960E-1
6.798766833E0,2.487369286E0,1.227260984E0,-2.601686445E-1
6.808702833E0,2.178487926E0,8.589711821E-1,-2.790466726E-2
6.818638833E0,1.822301423E0,1.312616884E0,1.001785916E-1
6.828574833E0,1.163156058E0,2.390991969E0,-8.895573825E-2
6.838510833E0,3.533194311E-1,2.471423344E0,-5.820227829E-1
6.848446833E0,-4.629245017E-1,2.103949814E0,-5.431268120E-1
6.858382833E0,-1.171971028E0,1.891836219E0,-6.070766401E-1
6.868318833E0,-1.470402390E0,1.633681063E0,-5.859103042E-1
6.878254833E0,-1.430079114E0,1.396136758E0,-3.669852877E-1
6.888190833E0,-1.181090419E0,1.386045048E0,-3.999589062E-1
6.898126833E0,-9.380547738E-1,1.440489643E0,-4.450017625E-1
6.908062833E0,-9.582937413E-1,1.416466942E0,-4.824455774E-1
6.917998833E0,-6.647178342E-1,1.044330842E0,-6.035291344E-1
6.927934833E0,-3.091684578E-1,7.250032854E-1,-4.613330358E-1
6.937870833E0,-7.986763023E-2,5.473391461E-1,-2.267936146E-1
6.947806833E0,5.772831760E-2,5.626559275E-1,-1.967915511E-1
6.957742833E0,7.147709504E-3,7.125832146E-1,-3.677372396E-1
6.967678833E0,-1.682649594E-1,7.773575002E-1,-4.381844938E-1
6.977614833E0,-3.574882400E-1,7.202781504E-1,-4.193161136E-1
6.987550833E0,-5.533497915E-1,8.669058537E-1,-1.942018193E-1
6.997486833E0,-4.171292549E-1,9.458485276E-1,-1.085114586E-1
7.007422833E0,3.836231744E-1,3.752795631E-1,-2.504672366E-1
7.017358833E0,9.713122015E-1,-1.911103964E-2,1.095031464E-1
7.027294833E0,1.206654007E0,-2.221205199E-1,2.754412794E-1
7.037230833E0,1.287938417E0,-3.862103480E-1,9.041958869E-2
7.047166833E0,1.346923082E0,-4.088297170E-1,-3.705965281E-3
7.057102833E0,1.369466584E0,-3.732634431E-1,-2.268310368E-2
7.067038833E0,1.260877065E0,-4.370208979E-1,1.960027617E-1
7.076974833E0,8.085502761E-1,-5.984601831E-1,4.690092605E-1
7.086910833E0,3.756853598E-1,-7.714822179E-1,5.471461880E-1
7.096846833E0,4.392749995E-2,-7.950798261E-1,2.392739117E-1
7.106782833E0,2.033837020E-2,-8.390333462E-1,-3.833007735E-1
7.116718833E0,-2.135081559E-2,-6.763801789E-1,-5.854776102E-1
7.126654833E0,-2.351266278E-1,-4.311649114E-1,-7.393915290E-1
7.136590833E0,-1.099060196E-1,-3.754964948E-1,-9.669020122E-1
7.146526833E0,-8.009537928E-2,-4.916578656E-1,-8.384834155E-1
7.156462833E0,-4.368017735E-1,-5.293367386E-1,-8.293146890E-1
7.166398833E0,-9.594516362E-1,-4.049454117E-1,-1.034591720E0
7.176334833E0,-1.372281141E0,-3.469258296E-1,-1.337610222E0
7.186270833E0,-1.536647396E0,-2.386511832E-1,-1.389480872E0
7.196206833E0,-1.532183924E0,-8.918524146E-2,-1.426358384E0
7.206142833E0,-1.377928236E0,-2.414022982E-2,-1.565104333E0
7.216078833E0,-9.634598295E-1,-1.034027463E-1,-1.562805500E0
7.226014833E0,-3.229610163E-1,-2.021195340E-1,-1.450997674E0
7.235950833E0,1.008619849E-1,-3.860916495E-3,-1.331317449E0
7.245886833E0,3.204424743E-1,2.633007056E-1,-1.307229844E0
7.255822833E0,4.380185790E-1,3.605545199E-1,-1.393158186E0
7.265758833E0,7.424739618E-1,3.397764391E-1,-1.275076882E0
7.275694833E0,7.187034953E-1,8.726016265E-1,-4.383792061E-1
7.285630125E0,2.487959562E-1,1.388512573E0,6.372938812E-2
7.295566125E0,-2.076277573E-1,1.388932403E0,2.347057745E-1
7.305502125E0,-2.672738886E-1,1.229285290E0,5.964750534E-1
7.315438125E0,5.892142734E-1,9.270158154E-1,8.253420907E-1
7.325374125E0,1.370450670E0,5.432449257E-1,4.914134520E-1
7.335310125E0,1.815741578E0,4.297247422E-1,3.020712537E-1
7.345246125E0,2.014924494E0,5.049392313E-1,3.883539373E-1
7.355182125E0,1.852033637E0,4.140109348E-1,4.035990903E-1
7.365118125E0,1.772658416E0,2.517150325E-1,5.670676517E-1
7.375054125E0,1.585712114E0,3.456815422E-1,7.795613158E-1
7.384990125E0,1.224737764E0,4.898317802E-1,9.441733003E-1
7.394926125E0,6.516943308E-1,4.916134268E-1,1.009709186E0
7.404862125E0,-2.078623038E-1,5.927883840E-1,7.541507784E-1
7.414798125E0,-8.192453451E-1,5.424421030E-1,1.798083133E-1
7.424734125E0,-7.951166636E-1,3.852864879E-1,-2.645584416E-1
7.434670125E0,-8.602047253E-1,2.535861415E-1,-5.905737510E-1
7.444606125E0,-1.287121854E0,4.688683426E-1,-8.165847158E-1
7.454542125E0,-2.187580493E0,8.777126777E-1,-9.167057124E-1
7.464478125E0,-2.886557237E0,9.431681639E-1,-1.166225408E0
7.474414125E0,-3.088721794E0,8.867688453E-1,-1.401234945E0
7.484350125E0,-2.522282426E0,7.168358946E-1,-1.642119180E0
7.494286125E0,-1.247489134E0,8.848182142E-2,-1.386675086E0
7.504222125E0,-2.438831987E-1,-6.467225164E-1,-6.890508029E-1
7.514158125E0,9.873169810E-2,-8.404249835E-1,-7.785158336E-2
